************************************************
*    Row   *     el.UZ *      el.E *       wgt *
*      437 * -0.263512 * 317.24508 * 1.0265867 *
*      438 * 0.6045991 * 244.34419 * 1.0931227 *
*      439 * 0.6661857 * 318.18322 * 1.1292392 *
*      440 * 0.7095549 * 631.98144 * 0.7569963 *
*      441 * 0.6577399 * 229.91830 * 1.0584100 *
*      442 * 0.9852083 * 336.67974 * 1.0382992 *
*      443 * 0.9481104 * 898.60064 * 0.7692170 *
*      444 * 0.2866737 * 200.93493 * 0.9925729 *
*      445 * 0.5565510 * 634.62616 * 0.9924951 *
*      446 * 0.3250326 * 207.04003 * 1.0534949 *
*      447 * 0.9883767 * 962.53955 * 0.6474545 *
*      448 * 0.8834747 * 453.32910 * 0.7203015 *
*      449 * 0.7265817 * 369.75412 *  1.136783 *
*      450 * 0.9134599 * 327.02548 * 1.1427905 *
*      451 * 0.9929756 * 388.40512 * 0.5813171 *
*      452 * 0.1274273 * 396.76840 * 1.0066480 *
*      453 * 0.7387184 * 559.17913 * 1.9531819 *
*      454 * 0.0425725 * 234.96606 * 1.3150200 *
*      455 * -0.068286 * 207.18327 * 1.3370034 *
*      456 * 0.9665915 * 245.20559 * 1.0584100 *
*      457 * 0.2005506 * 201.37414 * 1.2158163 *
*      458 * 0.9424191 * 327.71212 * 0.4607287 *
*      459 * -0.398443 * 169.91763 * 1.6793999 *
*      460 * -0.015280 * 486.88198 * 0.9490866 *
*      461 * 0.9402369 * 621.22961 * 1.6793999 *
*      462 * 0.9924674 * 245.80621 * 0.8894249 *
*      463 * 0.8334253 * 278.17553 * 0.7472863 *
*      464 * -0.627583 * 172.18772 * 1.1653996 *
*      465 * 0.9479099 * 546.28680 * 0.8653261 *
*      466 * 0.8075520 * 205.94003 * 1.3747603 *
*      467 * 0.3574284 * 202.82202 * 0.9784579 *
*      468 * 0.9154201 * 392.37591 * 1.1284223 *
*      469 * 0.9460795 * 643.89569 * 0.7692170 *
*      470 * 0.9037323 * 207.06053 * 0.9701769 *
*      471 * 0.0501190 * 231.04611 * 1.2174161 *
*      472 * -0.023261 * 253.07763 * 1.2626395 *
*      473 * 0.7149096 * 261.95929 * 1.0584100 *
*      474 * -0.594532 * 214.34109 * 1.2380100 *
*      475 * 0.6906647 * 274.02767 * 1.1104574 *
*      476 * 0.9504274 * 335.29818 * 1.2380100 *
*      477 * 0.6956560 * 221.35253 * 1.2525652 *
*      478 * 0.8588018 * 870.21057 * 0.9049507 *
